Word,Valence,Arousal,Dominance,subject_centric
kisser,0.844,0.682,0.618,0
kissy,0.874,0.684,0.402,0
kit,0.583,0.344,0.42,0
kitchen,0.7,0.234,0.398,0
kite,0.643,0.5,0.573,0
kitten,0.816,0.343,0.26,0
kiwi,0.646,0.273,0.282,0
klutz,0.275,0.451,0.356,0
knack,0.562,0.518,0.82,1
knapsack,0.551,0.317,0.268,0
knead,0.49,0.457,0.345,0
knee,0.52,0.245,0.396,0
kneecap,0.427,0.36,0.44,0
kneel,0.426,0.417,0.217,0
kneeling,0.245,0.435,0.144,0
knell,0.354,0.5,0.377,0
knick,0.48,0.509,0.42,0
knickers,0.552,0.428,0.328,0
knife,0.344,0.717,0.573,0
knight,0.78,0.441,0.835,0
knighthood,0.74,0.66,0.769,0
knit,0.63,0.144,0.295,0
knob,0.34,0.36,0.272,0
knock,0.312,0.531,0.527,0
knockoff,0.35,0.606,0.24,0
knockout,0.388,0.755,0.664,0
knoll,0.434,0.347,0.333,0
knot,0.541,0.221,0.408,0
knots,0.418,0.346,0.267,0
knotted,0.226,0.412,0.294,0
know,0.765,0.361,0.704,0
knowing,0.833,0.353,0.658,0
knowingly,0.5,0.459,0.481,0
knowledge,0.847,0.43,0.896,0
knowledgeable,0.865,0.455,0.971,0
knuckle,0.655,0.333,0.393,1
knucklehead,0.157,0.485,0.288,0
knuckles,0.271,0.461,0.32,0
koala,0.608,0.21,0.311,0
kook,0.417,0.471,0.398,0
kooky,0.418,0.582,0.366,0
kool-aid,0.531,0.318,0.393,0
kos,0.5,0.471,0.407,0
kosher,0.469,0.443,0.312,0
kraut,0.388,0.5,0.39,0
kris,0.427,0.417,0.407,0
kryptonite,0.306,0.69,0.588,0
kudos,0.925,0.587,0.642,0
kumquat,0.417,0.426,0.39,0
lab,0.479,0.5,0.6,0
label,0.582,0.245,0.423,0
labor,0.594,0.639,0.754,0
laboratory,0.571,0.49,0.537,0
labored,0.646,0.451,0.637,0
laborer,0.561,0.51,0.698,0
laboring,0.705,0.644,0.737,0
laborious,0.393,0.635,0.709,0
labyrinth,0.479,0.811,0.491,0
lac,0.408,0.418,0.331,0
lace,0.625,0.2,0.293,1
laceration,0.143,0.667,0.443,0
lack,0.25,0.365,0.242,0
lackey,0.26,0.51,0.166,0
lacking,0.229,0.375,0.121,0
lackluster,0.25,0.311,0.264,0
lacquer,0.51,0.353,0.258,0
lacrosse,0.573,0.656,0.509,0
lactose,0.479,0.29,0.433,0
lad,0.637,0.388,0.336,1
ladder,0.56,0.438,0.358,0
laddie,0.668,0.539,0.391,0
laden,0.392,0.478,0.554,0
lading,0.388,0.463,0.409,0
ladle,0.531,0.368,0.352,0
lady,0.854,0.481,0.602,0
lady bug,0.49,0.434,0.381,0
ladybug,0.602,0.4,0.224,0
ladylike,0.592,0.559,0.538,0
ladyship,0.561,0.48,0.822,0
lag,0.22,0.375,0.246,0
lager,0.584,0.48,0.353,0
lagging,0.135,0.538,0.277,0
lagoon,0.66,0.231,0.373,0
lair,0.469,0.438,0.392,0
laity,0.51,0.32,0.487,0
lake,0.694,0.196,0.425,0
lama,0.56,0.32,0.4,0
lamb,0.646,0.284,0.321,0
lame,0.145,0.41,0.217,0
lament,0.198,0.398,0.352,0
lamenting,0.156,0.39,0.254,0
lamina,0.51,0.314,0.408,0
laminated,0.417,0.304,0.373,0
lamp,0.51,0.26,0.309,0
lamppost,0.42,0.337,0.455,0
lance,0.406,0.62,0.587,0
lancer,0.417,0.528,0.519,0
land,0.582,0.26,0.616,0
landed,0.709,0.62,0.48,0
landfall,0.521,0.434,0.407,0
landfill,0.398,0.423,0.324,0
landing,0.552,0.696,0.596,0
landlady,0.677,0.303,0.417,0
landlocked,0.28,0.391,0.367,0
landlord,0.684,0.5,0.858,0
landmark,0.694,0.355,0.681,0
lands,0.594,0.28,0.492,0
landscape,0.719,0.176,0.423,0
landscaping,0.823,0.379,0.519,0
landslide,0.25,0.864,0.53,0
lane,0.449,0.49,0.451,0
language,0.677,0.337,0.704,0
languid,0.281,0.27,0.283,0
languish,0.235,0.408,0.382,0
languishing,0.308,0.459,0.353,0
lanky,0.412,0.426,0.37,0
lantern,0.622,0.25,0.243,0
lap,0.583,0.51,0.412,0
lapdog,0.388,0.49,0.269,0
lapel,0.46,0.287,0.288,0
lapse,0.42,0.316,0.281,0
lapsed,0.357,0.333,0.276,0
laptop,0.724,0.27,0.519,0
larceny,0.272,0.821,0.454,0
lard,0.427,0.239,0.179,0
larder,0.656,0.29,0.509,0
large,0.704,0.565,0.736,0
larger,0.729,0.654,0.763,0
largo,0.521,0.48,0.517,0
lark,0.57,0.292,0.352,0
larva,0.245,0.423,0.254,0
laryngitis,0.125,0.5,0.37,0
larynx,0.46,0.42,0.402,0
lasagna,0.719,0.441,0.396,0
laser,0.469,0.531,0.769,0
lash,0.235,0.794,0.609,0
lass,0.656,0.536,0.433,0
lasso,0.438,0.46,0.339,0
lastday,0.309,0.58,0.463,0
lasting,0.804,0.535,0.745,0
lastminute,0.418,0.582,0.385,0
latch,0.395,0.263,0.288,0
late,0.245,0.358,0.315,1
lateness,0.214,0.388,0.343,0
latent,0.469,0.5,0.653,0
lateral,0.469,0.37,0.322,0
laterally,0.562,0.255,0.45,0
latex,0.479,0.413,0.325,0
lathe,0.51,0.45,0.425,0
lather,0.635,0.327,0.313,0
latitude,0.562,0.306,0.49,0
latrine,0.38,0.353,0.176,0
latrines,0.214,0.462,0.267,0
latte,0.615,0.32,0.311,0
lattice,0.406,0.42,0.349,0
laud,0.493,0.427,0.383,0
laudable,0.74,0.472,0.682,0
laudation,0.542,0.547,0.623,0
laudatory,0.612,0.417,0.45,0
laugh,0.98,0.639,0.587,0
laughable,0.592,0.627,0.298,0
laughing,0.906,0.596,0.534,1
laughingstock,0.427,0.779,0.312,0
laughs,0.812,0.846,0.425,0
laughter,0.959,0.654,0.588,0
launch,0.684,0.814,0.598,0
launcher,0.677,0.745,0.808,0
launches,0.49,0.663,0.602,0
launder,0.479,0.45,0.349,0
laundering,0.439,0.327,0.444,0
laundry,0.644,0.292,0.377,0
laureate,0.724,0.402,0.702,0
laurel,0.646,0.146,0.302,0
laurels,0.684,0.279,0.545,0
lava,0.28,0.539,0.615,0
lavage,0.615,0.467,0.361,0
lavatory,0.51,0.4,0.259,0
lavender,0.812,0.198,0.388,0
lavish,0.792,0.648,0.73,0
law,0.74,0.59,0.815,0
lawful,0.66,0.394,0.78,0
lawless,0.219,0.69,0.42,0
lawlessness,0.156,0.804,0.509,0
lawman,0.51,0.523,0.786,0
lawn,0.686,0.153,0.192,0
lawnmower,0.48,0.531,0.355,0
lawsuit,0.219,0.794,0.611,0
lawyer,0.521,0.569,0.784,0
lax,0.43,0.401,0.3,1
laxative,0.271,0.55,0.528,0
lay,0.521,0.336,0.491,1
layaway,0.429,0.51,0.451,0
layer,0.5,0.208,0.366,0
layered,0.571,0.306,0.436,0
layman,0.531,0.339,0.424,0
layout,0.615,0.442,0.557,0
layover,0.52,0.355,0.5,0
laziness,0.271,0.24,0.132,0
lazy,0.392,0.264,0.096,0
lazyday,0.337,0.319,0.145,0
lea,0.583,0.294,0.358,1
lead,0.323,0.657,0.455,0
leaded,0.439,0.625,0.595,0
leader,0.833,0.582,0.926,0
leadership,0.87,0.69,0.983,0
leading,0.823,0.698,0.954,0
leads,0.53,0.471,0.615,0
leaf,0.583,0.156,0.294,0
leaflet,0.49,0.206,0.375,0
leafy,0.653,0.53,0.7,0
league,0.656,0.34,0.462,0
leak,0.378,0.833,0.52,0
leakage,0.188,0.731,0.528,0
leaky,0.17,0.686,0.288,0
lean,0.734,0.353,0.438,0
leaned,0.57,0.373,0.49,0
leaning,0.48,0.409,0.352,0
leap,0.75,0.663,0.667,0
learn,0.833,0.643,0.829,0
learned,0.704,0.462,0.543,0
learner,0.698,0.475,0.398,0
learning,0.833,0.588,0.574,0
lease,0.52,0.463,0.545,1
leash,0.32,0.347,0.427,0
leather,0.51,0.324,0.341,0
leathery,0.418,0.471,0.411,0
leave,0.375,0.315,0.295,0
leavemealone,0.24,0.472,0.402,0
leaving,0.163,0.542,0.371,0
lecherous,0.135,0.704,0.376,0
lecture,0.594,0.462,0.737,0
lecturer,0.677,0.549,0.736,0
ledge,0.406,0.235,0.339,0
ledger,0.51,0.362,0.609,0
lee,0.51,0.269,0.296,1
leech,0.25,0.623,0.268,0
leeches,0.115,0.698,0.295,0
leer,0.612,0.348,0.509,0
leery,0.337,0.64,0.41,0
lees,0.36,0.567,0.406,0
leeway,0.562,0.577,0.569,0
left,0.354,0.37,0.361,0
leftout,0.229,0.365,0.245,0
leftover,0.49,0.46,0.222,0
leftovers,0.219,0.35,0.116,0
lefty,0.49,0.406,0.379,0
leg,0.51,0.373,0.313,0
legacy,0.792,0.529,0.827,0
legal,0.653,0.387,0.887,0
legality,0.765,0.343,0.713,0
legalize,0.51,0.46,0.818,0
legalized,0.76,0.44,0.855,0
legally,0.771,0.482,0.842,0
legend,0.837,0.519,0.75,0
legendary,0.857,0.537,0.863,0
legibility,0.771,0.481,0.58,0
legible,0.673,0.279,0.509,0
legion,0.469,0.57,0.852,0
legislate,0.571,0.582,0.736,0
legislation,0.531,0.418,0.808,0
legislative,0.633,0.365,0.8,0
legislator,0.49,0.58,0.877,0
legislature,0.54,0.435,0.698,0
legit,0.747,0.427,0.849,0
legitimacy,0.823,0.42,0.855,0
legitimate,0.792,0.363,0.841,0
lego,0.6,0.294,0.189,0
legs,0.479,0.407,0.228,0
legume,0.52,0.302,0.465,0
legwork,0.622,0.56,0.509,0
leisure,0.631,0.429,0.421,0
leisurely,0.806,0.25,0.367,0
lemma,0.53,0.284,0.391,0
lemon,0.596,0.317,0.316,0
lemonade,0.661,0.287,0.412,0
lend,0.52,0.461,0.508,0
lender,0.34,0.52,0.703,0
lending,0.51,0.585,0.462,0
length,0.479,0.308,0.533,0
lengthen,0.619,0.481,0.566,0
lengthened,0.448,0.53,0.474,0
lengthening,0.673,0.53,0.528,0
lengthwise,0.571,0.47,0.528,0
lengthy,0.57,0.342,0.528,0
leniency,0.517,0.436,0.545,0
lenient,0.52,0.451,0.34,0
lens,0.42,0.245,0.472,0
leopard,0.542,0.755,0.611,0
leotard,0.51,0.429,0.391,0
leper,0.075,0.589,0.206,0
leprechaun,0.417,0.48,0.417,0
leprosy,0.13,0.67,0.349,0
lesion,0.24,0.623,0.361,0
less,0.265,0.24,0.115,1
lessee,0.417,0.474,0.595,0
lessen,0.235,0.284,0.255,0
lessening,0.375,0.3,0.277,0
lesser,0.396,0.167,0.211,0
lesson,0.704,0.577,0.593,0
lessor,0.552,0.49,0.623,0
let,0.427,0.373,0.307,0
lethal,0.156,0.8,0.745,0
lethargic,0.214,0.245,0.375,0
lethargy,0.194,0.302,0.316,0
letter,0.635,0.279,0.342,0
lettered,0.542,0.361,0.482,0
letterhead,0.45,0.316,0.462,0
lettering,0.541,0.18,0.431,0
letters,0.663,0.327,0.364,0
lettuce,0.594,0.163,0.291,0
leukemia,0.094,0.572,0.351,0
levee,0.52,0.324,0.49,0
level,0.622,0.277,0.491,0
lever,0.4,0.343,0.402,0
leverage,0.459,0.5,0.629,0
levitate,0.561,0.598,0.551,0
levy,0.438,0.42,0.491,0
lewd,0.188,0.673,0.412,0
lexicon,0.561,0.463,0.615,0
ley,0.604,0.389,0.764,0
liabilities,0.429,0.608,0.694,0
liability,0.646,0.5,0.802,0
liable,0.656,0.519,0.821,0
liaison,0.698,0.337,0.472,0
liar,0.042,0.606,0.339,0
libel,0.128,0.694,0.403,0
libelous,0.125,0.735,0.436,0
liberal,0.565,0.565,0.755,0
liberalism,0.562,0.712,0.75,0
liberate,0.76,0.632,0.708,0
liberated,0.78,0.63,0.683,0
liberating,0.915,0.62,0.745,0
liberation,0.745,0.614,0.857,0
liberty,0.938,0.579,0.836,0
libido,0.77,0.602,0.571,0
librarian,0.625,0.135,0.509,0
library,0.776,0.122,0.549,0
libretto,0.612,0.328,0.406,0
lice,0.133,0.5,0.194,0
license,0.5,0.394,0.702,0
lichen,0.418,0.388,0.463,0
lick,0.47,0.482,0.33,0
licorice,0.677,0.31,0.4,0
lid,0.49,0.189,0.255,0
lie,0.13,0.725,0.272,1
liege,0.479,0.426,0.452,0
lien,0.396,0.58,0.441,1
lieu,0.427,0.41,0.312,0
lieutenant,0.594,0.612,0.92,0
life,0.918,0.615,0.824,1
lifeblood,0.673,0.69,0.708,0
lifeboat,0.724,0.425,0.533,0
lifeguard,0.87,0.606,0.786,0
lifeisgood,0.812,0.575,0.611,0
lifeless,0.042,0.333,0.163,0
lifelike,0.776,0.567,0.765,0
lifeline,0.735,0.552,0.496,0
lifelong,0.823,0.33,0.64,0
lifer,0.427,0.519,0.398,0
lifesaver,0.908,0.745,0.703,0
lifestyle,0.75,0.472,0.645,1
lifesucks,0.167,0.637,0.377,0
lifetime,0.816,0.559,0.736,0
lift,0.704,0.518,0.656,1
lifted,0.714,0.441,0.657,0
liftoff,0.531,0.667,0.588,0
ligament,0.49,0.41,0.51,0
ligation,0.344,0.423,0.396,0
ligature,0.478,0.43,0.447,0
light,0.771,0.32,0.519,1
light year,0.719,0.425,0.593,0
lightbulb,0.573,0.255,0.302,0
lighten,0.688,0.438,0.362,0
lightheaded,0.347,0.62,0.255,0
lighthouse,0.622,0.24,0.51,0
lighting,0.765,0.44,0.75,0
lightness,0.794,0.36,0.526,0
lightning,0.429,0.683,0.595,0
lights,0.75,0.48,0.575,0
lightweight,0.67,0.3,0.358,0
likable,0.865,0.48,0.663,0
like,0.719,0.353,0.446,1
likelihood,0.76,0.469,0.542,0
likely,0.633,0.356,0.454,0
likeness,0.688,0.41,0.561,0
likewise,0.651,0.217,0.312,0
liking,0.963,0.604,0.589,0
lilac,0.688,0.18,0.357,0
lily,0.64,0.245,0.263,0
limb,0.51,0.397,0.427,0
limber,0.688,0.729,0.673,0
limbo,0.385,0.284,0.309,0
lime,0.594,0.24,0.415,0
limelight,0.667,0.639,0.694,0
limestone,0.602,0.323,0.381,0
limey,0.469,0.347,0.415,0
limit,0.427,0.453,0.5,0
limitation,0.19,0.431,0.225,0
limited,0.229,0.273,0.38,0
limitless,0.688,0.574,0.655,0
limo,0.76,0.367,0.667,0
limousine,0.638,0.531,0.64,0
limp,0.393,0.44,0.172,0
lin,0.416,0.362,0.343,0
line,0.541,0.18,0.353,0
lineage,0.633,0.465,0.721,0
lineal,0.521,0.17,0.474,0
linear,0.646,0.25,0.472,0
linebacker,0.49,0.66,0.543,0
lined,0.438,0.367,0.424,0
linen,0.656,0.323,0.286,0
liner,0.469,0.396,0.4,0
lines,0.542,0.317,0.33,0
lineup,0.635,0.427,0.638,0
linger,0.48,0.311,0.412,0
lingerie,0.543,0.463,0.308,0
lingering,0.63,0.643,0.667,0
lingo,0.448,0.364,0.447,0
lingual,0.5,0.457,0.315,0
linguini,0.625,0.338,0.355,0
linguist,0.583,0.33,0.634,0
linguistic,0.646,0.351,0.618,0
linguistics,0.552,0.39,0.618,0
lining,0.571,0.363,0.472,0
link,0.427,0.264,0.491,0
linoleum,0.51,0.378,0.402,0
lint,0.388,0.173,0.214,0
lion,0.532,0.717,0.682,0
lip,0.541,0.348,0.443,0
liposuction,0.292,0.684,0.464,0
lipstick,0.653,0.429,0.306,0
liquefaction,0.449,0.622,0.535,0
liquefied,0.562,0.463,0.342,0
liqueur,0.67,0.612,0.389,0
liquid,0.562,0.235,0.307,0
liquidate,0.327,0.654,0.664,0
liquidation,0.417,0.625,0.649,0
liquidator,0.354,0.663,0.75,0
liquidity,0.688,0.529,0.534,0
liquor,0.603,0.702,0.433,0
lira,0.53,0.255,0.37,0
lisp,0.365,0.412,0.288,0
list,0.528,0.26,0.402,0
listen,0.771,0.36,0.445,0
listener,0.667,0.375,0.403,0
listenting,0.64,0.377,0.491,0
listing,0.438,0.273,0.432,0
listless,0.219,0.35,0.231,0
listneing,0.531,0.37,0.433,0
litany,0.51,0.365,0.482,0
liter,0.573,0.208,0.382,0
literacy,0.73,0.306,0.638,0
literal,0.57,0.353,0.574,0
literally,0.571,0.353,0.673,0
literary,0.719,0.324,0.667,0
literature,0.708,0.25,0.598,0
lithe,0.656,0.596,0.602,0
lithium,0.417,0.33,0.43,0
lithograph,0.551,0.327,0.481,0
lithography,0.561,0.346,0.473,0
lithology,0.519,0.378,0.525,0
lithosphere,0.473,0.333,0.689,0
litigant,0.219,0.577,0.696,0
litigate,0.26,0.819,0.712,0
litigation,0.388,0.76,0.602,0
litigator,0.429,0.63,0.732,0
litigious,0.36,0.736,0.632,0
litter,0.255,0.551,0.11,0
little,0.385,0.16,0.213,0
littlethings,0.74,0.311,0.242,0
littoral,0.551,0.387,0.452,0
liturgy,0.49,0.327,0.568,0
live,0.88,0.673,0.676,1
livelife,0.792,0.624,0.664,0
livelihood,0.698,0.481,0.721,0
lively,0.847,0.81,0.642,0
liven,0.708,0.713,0.673,0
liver,0.439,0.29,0.385,0
livery,0.51,0.417,0.429,0
livestock,0.729,0.42,0.519,0
livid,0.469,0.788,0.49,1
living,0.865,0.608,0.727,0
lizard,0.378,0.375,0.324,0
llama,0.49,0.59,0.519,0
lml,0.448,0.519,0.385,0
load,0.385,0.417,0.528,0
loader,0.562,0.377,0.686,0
loaf,0.755,0.25,0.277,0
loafer,0.235,0.396,0.254,0
loam,0.469,0.373,0.673,0
loan,0.552,0.48,0.352,0
loath,0.135,0.714,0.445,1
loathe,0.094,0.73,0.429,1
loathful,0.068,0.74,0.358,0
loathing,0.083,0.796,0.368,1
loathsome,0.12,0.694,0.343,0
lobby,0.625,0.427,0.472,0
lobbyist,0.385,0.527,0.565,0
lobe,0.459,0.364,0.352,0
lobotomy,0.296,0.598,0.402,0
lobster,0.571,0.356,0.291,0
local,0.656,0.269,0.452,0
locale,0.449,0.387,0.352,0
locality,0.582,0.336,0.464,0
localization,0.552,0.33,0.545,0
localize,0.52,0.481,0.679,0
localized,0.49,0.46,0.621,0
locate,0.583,0.52,0.786,0
location,0.615,0.375,0.546,0
locator,0.48,0.426,0.614,0
loch,0.449,0.235,0.425,0
lock,0.271,0.585,0.6,0
locker,0.439,0.3,0.393,0
locket,0.615,0.327,0.616,0
locksmith,0.51,0.417,0.491,0
lockup,0.24,0.602,0.617,0
loco,0.306,0.774,0.226,0
locomotion,0.47,0.6,0.595,0
locomotive,0.542,0.65,0.721,0
locust,0.479,0.412,0.417,0
lode,0.365,0.423,0.318,0
lodge,0.656,0.356,0.474,0
lodger,0.48,0.448,0.304,0
lodging,0.713,0.286,0.527,0
loft,0.51,0.378,0.343,0
lofty,0.755,0.306,0.569,0
log,0.591,0.371,0.395,0
logarithm,0.52,0.439,0.551,0
logarithmic,0.469,0.458,0.606,0
logic,0.646,0.245,0.819,0
logical,0.805,0.4,0.648,0
logistics,0.633,0.5,0.73,0
logo,0.469,0.296,0.565,0
logotype,0.48,0.337,0.509,0
loin,0.42,0.298,0.379,0
lollipop,0.628,0.483,0.357,0
lone,0.198,0.204,0.367,0
loneliness,0.146,0.182,0.222,0
lonely,0.25,0.226,0.238,0
loner,0.347,0.152,0.221,0
lonesome,0.281,0.213,0.336,0
long,0.541,0.353,0.543,1
longboat,0.551,0.454,0.49,0
longevity,0.75,0.353,0.745,0
longing,0.604,0.434,0.56,1
longitude,0.479,0.31,0.516,0
longitudinal,0.542,0.398,0.582,0
longitudinally,0.541,0.38,0.569,0
longtime,0.362,0.442,0.546,0
loo,0.385,0.357,0.283,0
look,0.719,0.429,0.615,0
looker,0.583,0.354,0.451,0
lookout,0.698,0.538,0.639,0
loom,0.531,0.245,0.325,0
looming,0.367,0.75,0.528,0
loon,0.429,0.392,0.325,0
loony,0.439,0.474,0.295,0
loop,0.516,0.343,0.317,0
loophole,0.406,0.755,0.491,0
loopy,0.438,0.52,0.195,0
loose,0.573,0.312,0.365,0
loosen,0.487,0.337,0.218,0
loosening,0.378,0.343,0.295,0
loot,0.604,0.711,0.537,0
lop,0.429,0.363,0.426,0
lopsided,0.125,0.5,0.272,0
lord,0.618,0.327,0.684,0
lords,0.571,0.356,0.781,0
lordship,0.573,0.557,0.736,0
lore,0.719,0.373,0.768,0
lorry,0.521,0.481,0.402,0
lose,0.115,0.538,0.176,0
loser,0.083,0.51,0.155,0
losing,0.076,0.686,0.223,0
loss,0.062,0.567,0.211,0
lost,0.199,0.663,0.148,1
lot,0.531,0.215,0.37,0
lotion,0.724,0.261,0.188,0
lots,0.604,0.417,0.424,0
lottery,0.771,0.731,0.491,0
lotto,0.76,0.635,0.475,0
lotus,0.604,0.377,0.51,0
loud,0.573,0.65,0.87,0
loudly,0.541,0.755,0.667,0
loudmouth,0.337,0.615,0.456,0
loudness,0.35,0.582,0.62,0
loudspeaker,0.49,0.735,0.689,0
lounge,0.592,0.245,0.466,0
lounging,0.735,0.167,0.449,0
louse,0.184,0.439,0.154,0
lousy,0.125,0.482,0.234,0
lovable,0.948,0.335,0.565,0
love,1.0,0.519,0.673,1
loved,0.927,0.452,0.582,0
lovee,0.949,0.592,0.611,0
loveee,0.927,0.592,0.693,0
loveless,0.102,0.365,0.216,0
lovelife,0.837,0.61,0.592,0
loveliness,0.959,0.509,0.75,0
lovelovelove,0.948,0.582,0.554,0
lovely,0.917,0.456,0.741,0
lovemaking,0.969,0.927,0.814,0
lovemylife,0.896,0.8,0.573,0
lover,0.881,0.816,0.75,0
lovesick,0.796,0.842,0.5,0
lovethis,0.867,0.552,0.526,0
loving,0.948,0.612,0.636,0
lovinglife,0.979,0.404,0.673,0
lovinlife,0.714,0.46,0.544,0
low,0.292,0.22,0.102,0
lowdown,0.306,0.441,0.441,0
lower,0.327,0.296,0.258,0
lowering,0.286,0.363,0.236,0
lowest,0.312,0.304,0.129,0
lowlands,0.323,0.29,0.331,0
lowlife,0.296,0.529,0.309,0
lowly,0.562,0.294,0.417,0
lox,0.49,0.373,0.318,0
loyal,0.896,0.265,0.657,0
loyalty,0.885,0.406,0.793,0
lsd,0.375,0.471,0.39,0
luau,0.594,0.545,0.296,0
lube,0.552,0.49,0.411,0
lubricant,0.656,0.55,0.454,0
lubricate,0.552,0.49,0.47,0
lubrication,0.624,0.646,0.491,0
lucid,0.771,0.49,0.705,0
luck,0.854,0.49,0.717,0
luckiest,0.917,0.69,0.852,0
lucky,0.96,0.61,0.793,0
luckygirl,0.781,0.712,0.471,0
lucrative,0.729,0.519,0.798,0
ludicrous,0.137,0.553,0.274,0
lug,0.344,0.443,0.34,0
luggage,0.561,0.226,0.319,0
lukewarm,0.573,0.3,0.241,0
lull,0.602,0.13,0.402,0
lullaby,0.796,0.156,0.339,0
lumbar,0.323,0.418,0.342,0
lumber,0.517,0.184,0.373,0
lumbering,0.354,0.561,0.655,0
lumberjack,0.5,0.66,0.726,0
luminescent,0.796,0.55,0.526,0
luminous,0.918,0.392,0.783,0
lump,0.438,0.337,0.463,0
lumpy,0.271,0.378,0.365,0
lunacy,0.132,0.847,0.33,0
lunar,0.562,0.296,0.427,0
lunatic,0.125,0.792,0.442,0
lunch,0.88,0.41,0.542,0
lunchbox,0.663,0.346,0.346,0
luncheon,0.837,0.24,0.441,0
lunchtime,0.896,0.398,0.444,0
lung,0.51,0.292,0.629,0
lunge,0.354,0.721,0.509,0
lungs,0.531,0.352,0.555,0
lurch,0.404,0.694,0.363,0
lure,0.439,0.565,0.3,0
lurid,0.186,0.833,0.536,0
lurk,0.219,0.74,0.655,0
lurking,0.421,0.781,0.575,0
luscious,0.885,0.552,0.545,0
lush,0.74,0.783,0.833,0
lust,0.469,0.944,0.518,1
luster,0.833,0.566,0.558,1
lustful,0.427,0.896,0.643,0
lustrous,0.771,0.606,0.598,0
lusty,0.469,0.941,0.673,0
lute,0.459,0.407,0.5,0
luxuriant,0.76,0.745,0.812,0
luxurious,0.947,0.644,0.754,0
luxury,0.932,0.673,0.75,0
lycra,0.52,0.449,0.328,0
lye,0.378,0.396,0.443,0
lying,0.208,0.704,0.317,0
lymph,0.398,0.51,0.39,0
lymphatic,0.38,0.509,0.472,0
lymphoma,0.208,0.645,0.33,0
lynch,0.167,0.885,0.482,0
lynching,0.135,0.92,0.548,0
lynx,0.51,0.59,0.567,0
lyre,0.719,0.347,0.414,0
lyric,0.702,0.269,0.464,0
lyrical,0.708,0.451,0.618,0
lyrics,0.582,0.214,0.333,0
macadamia,0.635,0.33,0.434,0
macarena,0.802,0.601,0.368,0
macaroni,0.816,0.41,0.382,0
mace,0.45,0.412,0.415,0
mach,0.541,0.432,0.463,0
machete,0.26,0.69,0.474,0
machine,0.51,0.5,0.707,0
machinery,0.458,0.615,0.629,0
machinist,0.49,0.598,0.721,0
macho,0.643,0.69,0.676,0
mackerel,0.418,0.423,0.426,0
macro,0.552,0.469,0.647,0
mad,0.219,0.873,0.277,1
madam,0.58,0.308,0.571,0
madame,0.604,0.5,0.635,0
madden,0.329,0.602,0.457,1
madder,0.323,0.853,0.267,0
mademoiselle,0.752,0.459,0.461,0
mademyday,0.694,0.573,0.537,0
madhouse,0.156,0.736,0.44,0
madman,0.135,0.88,0.312,0
madness,0.104,0.804,0.44,0
maestro,0.823,0.357,0.849,0
mafia,0.204,0.867,0.676,0
magazine,0.615,0.332,0.377,0
mage,0.622,0.373,0.453,0
magenta,0.635,0.275,0.415,0
maggot,0.235,0.5,0.235,0
magic,0.868,0.663,0.578,1
magical,0.875,0.651,0.595,1
magician,0.714,0.657,0.551,0
magistrate,0.587,0.541,0.904,0
magma,0.323,0.623,0.609,0
magna,0.605,0.49,0.652,0
magnate,0.627,0.708,0.868,0
magnesium,0.542,0.32,0.321,0
magnet,0.571,0.318,0.553,0
magnetic,0.612,0.529,0.673,0
magnetism,0.63,0.529,0.741,0
magnetite,0.531,0.49,0.581,0
magnification,0.89,0.615,0.88,0
magnificence,0.802,0.81,0.92,0
magnificent,1.0,0.68,0.886,0
magnifier,0.469,0.216,0.345,0
magnify,0.729,0.561,0.839,0
magnifying,0.594,0.265,0.406,0
magnitude,0.608,0.613,0.774,0
magnolia,0.558,0.343,0.379,0
magpie,0.5,0.458,0.327,0
mahi mahi,0.51,0.41,0.398,0
mahjong,0.556,0.418,0.44,0
mahogany,0.602,0.225,0.393,0
maid,0.406,0.324,0.3,0
maiden,0.755,0.396,0.461,0
mail,0.615,0.231,0.548,0
mailbox,0.573,0.222,0.404,0
mailing,0.688,0.324,0.375,0
mailman,0.659,0.418,0.462,0
maim,0.133,0.724,0.496,0
main,0.667,0.51,0.811,0
mainframe,0.531,0.49,0.557,0
mainland,0.68,0.407,0.806,0
mainstay,0.694,0.4,0.713,0
mainstream,0.653,0.527,0.66,0
maintain,0.684,0.398,0.647,0
maintenance,0.592,0.41,0.545,0
majestic,0.948,0.731,0.906,0
majesty,0.823,0.602,0.955,0
major,0.684,0.538,0.874,0
majority,0.684,0.56,0.93,0
make,0.684,0.42,0.48,0
makeover,0.771,0.51,0.596,0
maker,0.698,0.544,0.706,0
makeshift,0.479,0.611,0.389,0
makesmehappy,0.894,0.663,0.712,0
makesmemad,0.296,0.643,0.5,0
makeup,0.74,0.333,0.331,0
makingdisciples,0.684,0.402,0.664,0
malady,0.19,0.686,0.304,0
malaise,0.15,0.6,0.161,0
malaria,0.125,0.653,0.304,0
malarkey,0.396,0.5,0.465,0
malevolent,0.094,0.854,0.613,0
malfeasance,0.062,0.745,0.325,0
malformation,0.083,0.602,0.357,0
malfunction,0.125,0.577,0.229,0
malice,0.073,0.811,0.492,0
malicious,0.177,0.765,0.607,0
malign,0.14,0.765,0.481,0
malignancy,0.149,0.814,0.614,0
malignant,0.143,0.824,0.37,0
maligned,0.102,0.684,0.218,0
mall,0.724,0.663,0.492,0
malleable,0.5,0.5,0.391,0
mallet,0.354,0.39,0.483,0
